metric,source_key,source_role,device,locked_role,candidate_id,ploss,noise_power_dB,execution_count,mean_execution_mmd_squared,minimum_execution_mmd_squared,maximum_execution_mmd_squared,conditional_bootstrap_ci_low,conditional_bootstrap_ci_high,repeatability_threshold_mmd_squared,supported,rank_within_unit
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-20,0,-20,2,1.12013356103,1.12013356103,1.12013356103,0.740263932413,1.28294783372,0.335570157987,False,8
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-5|noise=-7,-5,-7,2,0.60838218058,0.39081890804,0.825945453121,0.507831764872,1.01865747247,0.335570157987,False,1
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=0|noise=-10,0,-10,2,0.665282304429,0.40488958656,0.925675022297,0.530698707237,0.923096165841,0.335570157987,False,2
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=0|noise=-5,0,-5,2,0.790625882357,0.655576742417,0.925675022297,0.562480811722,1.03023139744,0.335570157987,False,3
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-20|noise=-30,-20,-30,2,0.925675022297,0.925675022297,0.925675022297,0.74000000058,1.24,0.335570157987,False,4
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-15|noise=-30,-15,-30,2,0.925675022297,0.925675022297,0.925675022297,0.738883618063,1.24000523362,0.335570157987,False,5
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-10|noise=-30,-10,-30,2,0.925675022297,0.925675022297,0.925675022297,0.743797659644,1.24,0.335570157987,False,6
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-5|noise=-30,-5,-30,2,0.925675022297,0.925675022297,0.925675022297,0.743800324387,1.2400552623,0.335570157987,False,7
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=0|noise=-20,0,-20,2,0.925675022297,0.925675022297,0.925675022297,0.74865886753,1.24000000173,0.335570157987,False,8
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-5|noise=-7,-5,-7,2,0.710251609421,0.432246243629,0.988256975213,0.408943930327,0.938647419453,0.335570157987,False,1
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=0|noise=-10,0,-10,2,0.790244482401,0.466644416241,1.11384454856,0.430410378682,0.881688024256,0.335570157987,False,2
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=0|noise=-5,0,-5,2,0.951676759735,0.789508970908,1.11384454856,0.452554860048,0.969932600933,0.335570157987,False,3
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-20|noise=-30,-20,-30,2,1.11384454856,1.11384454856,1.11384454856,0.62057855401,1.20000000074,0.335570157987,False,4
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-15|noise=-30,-15,-30,2,1.11384454856,1.11384454856,1.11384454856,0.617879396834,1.20015377636,0.335570157987,False,5
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-10|noise=-30,-10,-30,2,1.11384454856,1.11384454856,1.11384454856,0.631223526743,1.20000000187,0.335570157987,False,6
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=-5|noise=-30,-5,-30,2,1.11384454856,1.11384454856,1.11384454856,0.639651660446,1.2085739094,0.335570157987,False,7
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,calibration,ploss=0|noise=-20,0,-20,2,1.11384454856,1.11384454856,1.11384454856,0.619754107114,1.20177395153,0.335570157987,False,8
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-5|noise=-7,-5,-7,2,0.572381484299,0.344515372377,0.80024759622,0.475603980531,1.00493198537,0.335570157987,False,1
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=0|noise=-10,0,-10,2,0.63959499118,0.37918759818,0.90000238418,0.496194214887,0.930194955979,0.335570157987,False,2
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=0|noise=-5,0,-5,2,0.764953305705,0.629904227229,0.90000238418,0.478389907829,1.007335893,0.335570157987,False,3
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-20|noise=-30,-20,-30,2,0.90000238418,0.90000238418,0.90000238418,0.64,1.25999884498,0.335570157987,False,4
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-15|noise=-30,-15,-30,2,0.90000238418,0.90000238418,0.90000238418,0.639999989894,1.24001707371,0.335570157987,False,5
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-10|noise=-30,-10,-30,2,0.90000238418,0.90000238418,0.90000238418,0.639999595743,1.24000576236,0.335570157987,False,6
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=-5|noise=-30,-5,-30,2,0.90000238418,0.90000238418,0.90000238418,0.639999989894,1.24001707371,0.335570157987,False,7
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_1,ploss=0|noise=-20,0,-20,2,0.90000238418,0.90000238418,0.90000238418,0.6995,1.23999944126,0.335570157987,False,8
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-5|noise=-7,-5,-7,2,0.740028699027,0.477326514647,1.00273088341,0.714878837552,0.990256883968,0.335570157987,False,1
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=0|noise=-10,0,-10,2,0.803096472493,0.491266296256,1.11492664873,0.726300220299,0.935946094273,0.335570157987,False,2
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=0|noise=-5,0,-5,2,0.94844113991,0.78195563109,1.11492664873,0.75907425989,1.02071147443,0.335570157987,False,3
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-20|noise=-30,-20,-30,2,1.11492664873,1.11492664873,1.11492664873,1.10006845333,1.22027957832,0.335570157987,False,4
relative_RSRP,s25_robustness,device_robustness_sensitivity_only,S25,spatial_validation_2,ploss=-15|noise=-30,-15,-30,2,1.11492664873,1.11492664873,1.11492664873,1.10006845389,1.23999942249,0.335570157987,False,5
