scenario_id,trace_id,app,content,run_index,observed_segment_index,gap_before_seconds,start_second,end_second_exclusive,duration_seconds,real_rf_state_id,target_rsrp_dbm,target_rsrq_db,target_snr_db
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,30,9,0,64,66,2,rsrp=-96|rsrq=-11|snr=7,-96,-11,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,31,9,0,66,68,2,rsrp=-97|rsrq=-13|snr=4,-97,-13,4
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,32,10,1,69,71,2,rsrp=-98|rsrq=-16|snr=3,-98,-16,3
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,33,10,0,71,73,2,rsrp=-96|rsrq=-17|snr=4,-96,-17,4
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,34,10,0,73,75,2,rsrp=-97|rsrq=-17|snr=3,-97,-17,3
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,35,11,1,76,78,2,rsrp=-96|rsrq=-13|snr=4,-96,-13,4
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,36,11,0,78,80,2,rsrp=-96|rsrq=-16|snr=0,-96,-16,0
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,37,11,0,80,82,2,rsrp=-98|rsrq=-17|snr=2,-98,-17,2
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,38,12,1,83,85,2,rsrp=-97|rsrq=-16|snr=5,-97,-16,5
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,39,12,0,85,87,2,rsrp=-96|rsrq=-15|snr=4,-96,-15,4
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,40,12,0,87,90,3,rsrp=-97|rsrq=-16|snr=4,-97,-16,4
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,41,12,0,90,92,2,rsrp=-98|rsrq=-14|snr=3,-98,-14,3
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,42,12,0,92,94,2,rsrp=-96|rsrq=-15|snr=6,-96,-15,6
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,43,12,0,94,96,2,rsrp=-97|rsrq=-14|snr=6,-97,-14,6
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,44,13,1,97,99,2,rsrp=-97|rsrq=-14|snr=8,-97,-14,8
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,45,13,0,99,101,2,rsrp=-97|rsrq=-16|snr=7,-97,-16,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,46,13,0,101,104,3,rsrp=-97|rsrq=-16|snr=6,-97,-16,6
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,47,13,0,104,106,2,rsrp=-96|rsrq=-16|snr=5,-96,-16,5
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,48,13,0,106,108,2,rsrp=-96|rsrq=-16|snr=7,-96,-16,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,49,13,0,108,110,2,rsrp=-97|rsrq=-16|snr=7,-97,-16,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,50,14,1,111,113,2,rsrp=-97|rsrq=-15|snr=6,-97,-15,6
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,51,14,0,113,115,2,rsrp=-98|rsrq=-14|snr=7,-98,-14,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,52,15,1,116,118,2,rsrp=-97|rsrq=-16|snr=5,-97,-16,5
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,53,15,0,118,120,2,rsrp=-96|rsrq=-14|snr=12,-96,-14,12
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,54,15,0,120,122,2,rsrp=-96|rsrq=-16|snr=8,-96,-16,8
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,55,15,0,122,123,1,rsrp=-96|rsrq=-16|snr=7,-96,-16,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,56,16,1,124,125,1,rsrp=-96|rsrq=-16|snr=7,-96,-16,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,57,16,0,125,129,4,rsrp=-97|rsrq=-16|snr=7,-97,-16,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,58,16,0,129,130,1,rsrp=-98|rsrq=-17|snr=5,-98,-17,5
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,59,17,1,131,132,1,rsrp=-98|rsrq=-17|snr=5,-98,-17,5
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,60,17,0,132,134,2,rsrp=-96|rsrq=-15|snr=8,-96,-15,8
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,61,17,0,134,136,2,rsrp=-98|rsrq=-15|snr=8,-98,-15,8
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,62,17,0,136,137,1,rsrp=-97|rsrq=-15|snr=7,-97,-15,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,63,18,1,138,139,1,rsrp=-97|rsrq=-15|snr=7,-97,-15,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,64,18,0,139,141,2,rsrp=-96|rsrq=-17|snr=8,-96,-17,8
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,65,18,0,141,143,2,rsrp=-97|rsrq=-16|snr=7,-97,-16,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,66,18,0,143,146,3,rsrp=-98|rsrq=-15|snr=6,-98,-15,6
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,67,18,0,146,148,2,rsrp=-97|rsrq=-11|snr=3,-97,-11,3
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,68,18,0,148,150,2,rsrp=-97|rsrq=-16|snr=7,-97,-16,7
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,69,18,0,150,151,1,rsrp=-97|rsrq=-17|snr=5,-97,-17,5
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,70,19,1,152,153,1,rsrp=-97|rsrq=-17|snr=5,-97,-17,5
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,71,19,0,153,155,2,rsrp=-98|rsrq=-16|snr=2,-98,-16,2
ucc-static-1ba730f3759c6951,1ba730f3759c6951,Download,,72,19,0,155,157,2,rsrp=-99|rsrq=-17|snr=3,-99,-17,3
