from_state_id,to_state_id,transitions,traces,conditional_probability
rsrp=-103|rsrq=-11|snr=-4,rsrp=-103|rsrq=-11|snr=-4,2,2,0.5
rsrp=-103|rsrq=-11|snr=2,rsrp=-103|rsrq=-11|snr=2,2,2,0.666666666667
rsrp=-103|rsrq=-11|snr=5,rsrp=-103|rsrq=-11|snr=5,2,2,0.5
rsrp=-103|rsrq=-12|snr=-3,rsrp=-103|rsrq=-12|snr=-3,2,2,0.5
rsrp=-103|rsrq=-12|snr=0,rsrp=-103|rsrq=-12|snr=0,2,2,0.666666666667
rsrp=-103|rsrq=-12|snr=2,rsrp=-103|rsrq=-12|snr=2,2,2,0.5
rsrp=-103|rsrq=-13|snr=1,rsrp=-103|rsrq=-13|snr=1,2,2,0.5
rsrp=-103|rsrq=-14|snr=-1,rsrp=-103|rsrq=-14|snr=-1,2,1,0.5
rsrp=-103|rsrq=-15|snr=2,rsrp=-103|rsrq=-15|snr=2,2,2,0.5
rsrp=-103|rsrq=-16|snr=-1,rsrp=-103|rsrq=-16|snr=-1,2,2,0.666666666667
rsrp=-103|rsrq=-16|snr=-5,rsrp=-103|rsrq=-16|snr=-5,2,1,0.666666666667
rsrp=-103|rsrq=-18|snr=2,rsrp=-103|rsrq=-18|snr=2,2,1,0.666666666667
rsrp=-103|rsrq=-9|snr=5,rsrp=-103|rsrq=-9|snr=5,2,1,0.5
rsrp=-104|rsrq=-12|snr=-2,rsrp=-104|rsrq=-12|snr=-2,2,1,0.5
rsrp=-104|rsrq=-12|snr=-3,rsrp=-104|rsrq=-12|snr=-3,2,1,0.666666666667
rsrp=-104|rsrq=-12|snr=1,rsrp=-104|rsrq=-12|snr=1,2,2,0.5
rsrp=-104|rsrq=-12|snr=3,rsrp=-104|rsrq=-12|snr=3,2,2,0.5
rsrp=-104|rsrq=-13|snr=2,rsrp=-104|rsrq=-13|snr=2,2,2,0.5
rsrp=-104|rsrq=-13|snr=4,rsrp=-104|rsrq=-13|snr=4,2,2,0.5
rsrp=-104|rsrq=-17|snr=-3,rsrp=-104|rsrq=-17|snr=-3,2,1,0.5
rsrp=-104|rsrq=-17|snr=0,rsrp=-104|rsrq=-17|snr=0,2,1,0.666666666667
rsrp=-104|rsrq=-18|snr=1,rsrp=-104|rsrq=-18|snr=1,2,1,0.5
rsrp=-104|rsrq=-19|snr=1,rsrp=-104|rsrq=-19|snr=1,2,1,0.666666666667
rsrp=-105|rsrq=-14|snr=0,rsrp=-105|rsrq=-14|snr=0,2,2,0.5
rsrp=-105|rsrq=-16|snr=-2,rsrp=-105|rsrq=-16|snr=-2,2,2,0.5
rsrp=-105|rsrq=-18|snr=0,rsrp=-105|rsrq=-18|snr=0,2,1,0.666666666667
rsrp=-80|rsrq=-10|snr=-1,rsrp=-80|rsrq=-10|snr=-1,2,1,0.5
rsrp=-80|rsrq=-10|snr=1,rsrp=-80|rsrq=-10|snr=1,2,1,0.5
rsrp=-80|rsrq=-10|snr=3,rsrp=-80|rsrq=-10|snr=2,2,1,0.333333333333
rsrp=-80|rsrq=-9|snr=2,rsrp=-80|rsrq=-9|snr=2,2,1,0.5
rsrp=-81|rsrq=-11|snr=1,rsrp=-81|rsrq=-11|snr=1,2,1,0.666666666667
rsrp=-81|rsrq=-11|snr=3,rsrp=-81|rsrq=-11|snr=3,2,1,0.5
rsrp=-81|rsrq=-11|snr=4,rsrp=-81|rsrq=-11|snr=4,2,1,0.5
rsrp=-81|rsrq=-9|snr=4,rsrp=-81|rsrq=-9|snr=4,2,1,0.5
